txn_id,user_id,amount,merchant,lat,lon,timestamp,is_fraud
c7ea7f7c-543d-4f3d-a8d0-c28273e54b24,c1bc0370-4d8b-4826-b200-72176031874f,490.0,pharmacy,8.969492,78.325507,2026-03-17T05:52:57.199645,0
0aacf07b-3a48-4a72-88a4-30541323670d,de04c434-89fa-49e0-a17d-ca2d1fbe2dfa,42.25,online,13.298638,79.711786,2026-03-17T20:08:32.199645,0
5b52f1af-4b56-4483-a338-a7ed36778f50,6d8bd21e-f3ce-44d4-89d1-1a061891ab77,278.5,restaurant,10.57872,77.125487,2026-03-17T20:00:05.199645,0
417d35b2-e213-456f-afb3-767fa57a8450,70d5b4d5-87cf-4aad-8cfb-ffd94594e441,342.62,online,12.0016,78.061036,2026-03-17T06:39:30.199645,0
5ff1b7f9-0051-441d-8fa1-1a2acdbbf3fb,44c7b759-e40e-48ee-97a6-ef2f1cdffe70,81.5,electronics,13.579286,79.593817,2026-03-17T06:26:34.199645,0
79f11460-3889-43db-b56a-1b1bee982335,c581b7ff-e034-42cc-95b2-d64c838fce2a,462.62,pharmacy,12.694319,78.235139,2026-03-17T12:25:07.199645,0
d536d9aa-bdaf-489a-919d-fee8d783ef8e,17cda531-3ebe-40b1-bffb-c643d252cfc2,58.51,electronics,13.233001,79.57578,2026-03-17T14:11:16.199645,0
b7cae0f8-220b-4518-bf54-d9810eb79b76,0303ff99-ee76-48eb-a216-b6a843897aad,178.08,electronics,12.923218,79.613969,2026-03-17T20:35:33.199645,0
851b1f13-7d59-4397-b5e8-509b7205a910,1a6d6239-626a-4db4-9d91-1e40d1186ffa,167.49,restaurant,13.186118,79.900667,2026-03-17T08:40:09.199645,0
9e5009a0-16fc-471f-ac16-4a5001c1bce0,1a6d6239-626a-4db4-9d91-1e40d1186ffa,341.36,grocery,13.061967,77.99345,2026-03-17T17:15:16.199645,0
6db362c1-bce8-40da-9dde-0a2cc8c03a18,d369896f-4cdb-4a75-8142-6e93d160dbd7,93.39,grocery,13.775206,77.796399,2026-03-16T23:44:01.199645,0
a20c9f30-c7d3-4828-b927-ea679fd2943c,7c55afb8-4438-42ff-bba7-2ed2030196ee,394.28,grocery,10.618363,79.952708,2026-03-17T07:25:46.199645,0
a84635ed-6687-43f0-b78b-f61184834364,f48e2c48-905c-46fb-89de-5c695b83a8b7,131.09,online,12.252712,77.005074,2026-03-17T14:16:49.199645,0
05a4c3f9-54b6-40fc-9d7e-fbdabf2329db,137501eb-9bea-4107-b1e9-9643ef232c17,474.69,pharmacy,13.524625,78.869466,2026-03-17T16:55:00.199645,0
1c839e6b-c1e4-41b3-a62a-39663d9fc9b6,5cb4c209-10d1-4acd-afe5-13b54e57c72d,256.03,pharmacy,12.001357,77.978549,2026-03-17T10:41:22.199645,0
b4cd470f-6699-4f49-bb43-e8a9aa73f00e,9fdf50d2-d869-4b55-9ecc-dd3e61a57da8,213.12,electronics,13.642182,79.031954,2026-03-16T23:02:38.199645,0
e9e1832f-f533-4382-943e-fc1e2db06531,7d424ad2-c6a7-4c2b-98ea-a32af2255371,276.23,travel,8.002436,77.860741,2026-03-17T00:20:15.199645,0
9ed3a307-4d0f-4522-8c75-1b920d54d9c2,ea3d9049-109f-4e0b-9f49-162e5677a342,235.17,travel,10.652959,77.641104,2026-03-17T15:16:33.199645,0
994f23f2-079b-4db8-9b96-7ac68c6b5af6,896183ff-ba64-4762-9487-902ea9e698e5,260.15,electronics,11.797645,78.005565,2026-03-17T10:09:07.199645,0
b7810102-2097-4efc-8abb-fc3b20cb66df,f095c84b-cb22-41fe-9b38-add059a9e4a9,77.94,online,8.277282,79.951808,2026-03-17T18:48:09.199645,0
ae57a316-77ff-46a8-960b-4bdc09c22279,1cb6468e-adb4-4e0f-b067-77033bbad23c,289.96,travel,12.310075,78.151935,2026-03-17T12:34:15.199645,0
d23bdf08-833b-464a-9d84-ef6734af58c5,1f4f9755-0aea-467d-8320-5b20c04a32d9,7.74,grocery,12.505787,79.310139,2026-03-17T05:58:30.199645,0
7e7a28f4-ebc8-48c1-9add-d9cfbbd80190,69d22a70-6852-41f0-ad61-9b87c01d05b4,261.39,grocery,8.30131,77.747595,2026-03-17T04:50:05.199645,0
42186f6c-8449-40ce-aa21-4628824a1bca,ca2b16b8-c12b-4f1a-8309-80a07187177f,335.45,travel,13.927355,78.786357,2026-03-16T23:08:53.199645,0
1b3c1bb1-e9f5-46be-b8b9-cf760e367937,c090b0ae-3e07-4ff9-8fdc-6d0275456e43,216.24,electronics,13.441128,78.337741,2026-03-17T04:10:18.199645,0
6288dbe9-9d90-4612-b490-3a5ca2c224ae,3122731b-8146-4f25-95ca-330d7f699af3,127.38,online,11.825969,79.297441,2026-03-17T03:48:37.199645,0
46f5a0b2-15df-4ce0-a341-1474d22bf4e1,94043c29-3d10-4d87-b6c0-130f3b007d53,222.74,restaurant,12.281269,77.703481,2026-03-17T09:48:50.199645,0
8c58b176-8d48-48a2-92d4-08d97bec45dd,0902d7ee-47a6-4cbf-9ea7-f1c6da60e27b,73.5,pharmacy,9.387569,79.081849,2026-03-17T13:39:51.199645,0
38638e24-be19-41b3-bb42-9ac5db3c81aa,316d05fa-8338-456e-b3e3-290f8802a909,168.79,travel,10.795546,77.186797,2026-03-17T07:16:25.199645,0
c728b611-60e9-4f21-ae54-fbf319275c2a,6d8bd21e-f3ce-44d4-89d1-1a061891ab77,473.3,online,8.117192,79.64197,2026-03-17T07:36:17.199645,0
6181120c-d775-4658-9eb1-004eb878f02b,f5fe2ebb-073a-4088-a87a-72b1fb31e654,152.81,travel,10.33992,79.674925,2026-03-17T01:51:29.199645,0
218c2bdb-4a97-4e12-9964-bb58de0b8798,baa4d02f-1a57-488a-8365-b19ac69ec251,400.93,restaurant,13.386868,78.464688,2026-03-17T05:35:09.199645,0
2653b69f-044f-45ca-8823-0f5a0203cf65,83933705-9651-4b8c-86fb-539e3abd1fcb,171.38,electronics,12.074851,78.21295,2026-03-17T04:26:13.199645,0
933ebda7-15ca-4b50-bfaf-aae55503078d,075b3b68-30d2-4daf-83e1-e426fcb155f4,269.39,pharmacy,13.441573,78.775678,2026-03-17T20:28:02.199645,0
2f9d4d25-514b-4b66-9b05-7937bec7519b,e150aa0f-b79d-4e3b-aaef-2721966e9211,72.17,travel,10.770191,77.150854,2026-03-17T09:32:08.199645,0
7ebe6bea-3ced-47fe-a1f4-0c453d07f6ef,2c7d390c-f564-4dcc-92f2-6462bcfbc6d4,172.06,travel,13.27784,77.83477,2026-03-17T12:16:09.199645,0
209e9732-31b1-4d81-ae5d-e97243856272,00e67881-0efa-42e8-a961-4d103e43670a,14.59,restaurant,11.236514,79.999723,2026-03-17T13:17:25.199645,0
a642a6e4-31cc-4ef0-be8f-82b69819d356,11e4179c-802c-4c20-bc10-7cc2595d780c,478.86,electronics,8.241549,77.09309,2026-03-17T14:11:44.199645,0
f20107ce-369d-47e7-9b3a-5f91240a2890,075b3b68-30d2-4daf-83e1-e426fcb155f4,80.43,online,8.757326,79.008377,2026-03-17T13:31:05.199645,0
7ba19a86-0d52-489a-89dc-4dfc02665f44,a3523fca-56d1-4a51-939a-3a087a6968d7,384.61,pharmacy,9.006735,78.821742,2026-03-17T17:17:02.199645,0
bb787c21-e1b9-4b86-9a24-b41da78bc8e5,dbd811c9-0776-4ecc-a380-047c626cd2d4,482.54,restaurant,8.648592,77.077035,2026-03-17T00:29:24.199645,0
a7a33ac2-51e0-4228-9091-30fc3131b63e,cd0151a5-db0e-467e-9989-a9c80d890816,201.34,pharmacy,12.290088,77.227989,2026-03-16T22:37:01.199645,0
9608a170-e326-42e6-9dc7-14bd6d86262c,69d22a70-6852-41f0-ad61-9b87c01d05b4,387.38,grocery,13.101759,78.801235,2026-03-17T00:50:57.199645,0
cf46b6c6-9971-4975-ad59-7270076ffca4,1b4d1566-ad3e-4033-b059-fadf4dcd45c6,268.71,pharmacy,11.969128,77.20687,2026-03-17T09:01:49.199645,0
8208f763-4262-43e8-86d3-d62d849cb4f7,cffa630d-aab6-4d62-9187-18bbdbc1caab,7756.32,pharmacy,-71.003003,165.883524,2026-03-17T04:42:56.199645,1
13f8f267-366a-41df-b933-843765bd7fc7,9cc6d5b2-5ce7-436a-a0ab-69a0dae42f73,92.19,online,11.13048,78.951372,2026-03-17T01:51:35.199645,0
5ff0143b-a829-48f8-91f3-2b643f66fef7,153d2796-ecbb-46a4-8f6f-0eaedf141315,220.61,electronics,12.386157,77.805187,2026-03-17T18:17:55.199645,0
2171e527-83fa-4c6f-8d93-09126a3bac5c,bd812db0-bc9c-4fad-8816-ee4486f4d4d6,125.71,travel,10.788251,78.830995,2026-03-17T09:12:22.199645,0
ea07f1a0-d7b9-4ae6-ba96-40af3126a4af,2c7d390c-f564-4dcc-92f2-6462bcfbc6d4,95.01,restaurant,9.272719,79.393497,2026-03-17T11:16:19.199645,0
4aa78df3-9e72-485a-baae-393e77dffd2e,17cda531-3ebe-40b1-bffb-c643d252cfc2,440.65,electronics,11.334746,78.549882,2026-03-17T18:20:13.199645,0
217c2f34-09e6-472a-b6af-27f83a67c354,316d05fa-8338-456e-b3e3-290f8802a909,246.85,pharmacy,12.548988,79.071828,2026-03-17T03:35:02.199645,0
c263b1a6-45bc-404a-b370-c334006a941f,8d524344-85d5-4961-a91c-04a65faaffe7,51.06,restaurant,9.329578,79.075361,2026-03-17T00:16:49.199645,0
6f3eb282-eb8b-4e2f-8491-d60917e96ef6,6036a4e5-6d74-44b8-aea2-cb20b6f63ecc,267.81,restaurant,10.553023,79.237806,2026-03-17T08:38:42.199645,0
2a70f32f-54d2-4210-9bf4-694f17f27eb0,7f396250-cbee-45aa-abcb-87f896fef5a3,156.78,restaurant,9.383228,79.163853,2026-03-17T17:06:04.199645,0
9af82a99-5ee6-4bdc-88a4-960188c8ee76,06a2e471-d099-44ab-91ec-06204c06f989,346.63,restaurant,9.149246,79.215814,2026-03-16T23:59:16.199645,0
c80f5a4f-bf89-4dad-8ab8-f478f144191d,30d6be6b-4df7-47cc-b93b-b8827b6c46bd,300.41,restaurant,13.883064,79.497885,2026-03-17T13:10:18.199645,0
48f536d3-6e2a-4b48-bd44-3e4b5a14fa91,4d97a67b-69ee-43ce-bc5e-c6de18805bd7,12.0,grocery,11.204811,77.822934,2026-03-17T01:18:25.199645,0
079189d9-cdd1-496b-9df0-2c76d8ce6217,18650cb5-c7cb-4e26-841c-6597312b30ca,320.75,grocery,12.516753,77.307763,2026-03-17T00:33:11.199645,0
cef9e56b-9dbe-4ecb-8218-19b8ef1be360,45ec548f-5cca-46a3-8e6a-4ea4ea1e96e0,223.03,travel,9.106182,77.15413,2026-03-17T17:18:01.199645,0
9ea4ced6-3d8d-46a4-a91a-df387c5b4319,1a6d6239-626a-4db4-9d91-1e40d1186ffa,248.41,electronics,11.462127,79.059353,2026-03-17T16:01:19.199645,0
a6b9529a-3c42-47cc-8d4f-20baa9cf0179,4d97a67b-69ee-43ce-bc5e-c6de18805bd7,47.16,travel,9.489146,78.674219,2026-03-16T23:22:43.199645,0
986f0ec0-e790-4f02-9223-c6e958a8eea7,572d0c94-9b96-4c2d-bb44-0bda7a7548b1,116.72,travel,11.135435,78.351543,2026-03-17T10:37:40.199645,0
2b00b36e-9994-42c6-b9d3-6ad0588be597,e150aa0f-b79d-4e3b-aaef-2721966e9211,156.16,pharmacy,11.726164,78.828893,2026-03-17T17:50:28.199645,0
3ab345cd-b927-4140-b443-b177948d141d,70d5b4d5-87cf-4aad-8cfb-ffd94594e441,314.63,electronics,9.587877,77.243562,2026-03-17T15:07:32.199645,0
35b9cfa0-042e-4e10-ac0e-6b65cd1b8c51,ceb3c4fb-c900-4836-b5b5-927e5d05f30c,6.32,restaurant,10.703022,78.781434,2026-03-17T20:15:56.199645,0
3db73291-c1d2-474e-bf18-fe637a1a2922,cfdd0807-7e07-486d-9fde-eb0e8f6bd317,144.95,electronics,13.15764,77.213539,2026-03-17T11:49:19.199645,0
4bacd137-ef95-4047-81d6-6b91dcaba990,d7718fea-0be8-4639-9242-d81844d9765f,296.95,grocery,12.823434,77.593458,2026-03-17T01:37:38.199645,0
4dc1fa51-5964-4f6f-87c3-e1f85ee289ee,1fc2bd66-6aa2-4ee6-9a04-84efc91ed86b,454.66,electronics,12.959787,77.21423,2026-03-17T10:15:15.199645,0
befec72b-0faf-4c49-a059-d3fbaec22e93,fa0aae7b-a031-445e-8cac-e521ff05665d,460.99,restaurant,10.634921,78.406094,2026-03-17T06:47:57.199645,0
2041b162-bcdc-431a-be12-eb9032b7f8da,8e9b3bf5-8e5d-48f8-825e-34dd31f8a63b,272.29,travel,10.626553,78.79411,2026-03-17T09:43:07.199645,0
f8d6258d-35b8-46f8-b977-426733960fa2,70fabe63-5ad1-4d59-be41-a6926ad671ab,50.21,online,13.771467,79.507876,2026-03-17T00:04:39.199645,0
2f7fb2f7-41e9-4401-8c60-2cb56d4e9f23,06a2e471-d099-44ab-91ec-06204c06f989,337.78,electronics,9.617066,77.120695,2026-03-17T04:19:25.199645,0
96816405-9f69-4db1-a925-bca3541b218b,e58eee27-4912-452e-97c7-d7385d95aac9,458.46,pharmacy,9.088935,78.755989,2026-03-17T03:33:03.199645,0
49d41eda-9a0d-4c0b-8ed2-b6c6c01a118e,00e67881-0efa-42e8-a961-4d103e43670a,177.24,electronics,9.99985,79.010401,2026-03-17T09:26:46.199645,0
ad5a2577-70fd-42b1-87ce-ed9141570279,0a8d1fa2-c253-47d3-b46f-0ce43a804f8b,147.67,online,13.671161,79.440698,2026-03-17T20:07:05.199645,0
28943afd-02f9-478e-8ed2-04ca710043a3,5f586eb1-fa14-4994-b088-4164c5f9d9f5,129.94,online,8.69553,79.317644,2026-03-17T21:24:44.199645,0
2a5015a8-15a3-4d22-94c2-8b9c17224822,8be5f335-7512-46d5-a98d-ef47aa30c851,233.68,online,8.325225,78.555318,2026-03-17T03:18:16.199645,0
6166a64f-7d87-4528-a227-2d8fba735d2d,7a96784c-a181-4b2d-94b9-194b04654123,30.55,restaurant,9.602337,77.39304,2026-03-17T05:30:10.199645,0
8af8e522-8385-42e6-9a91-f023c8303a86,04fb56da-b441-4df2-87cc-9f109f8026eb,65.11,electronics,13.838881,78.826615,2026-03-17T15:41:16.199645,0
a74d803f-e646-4e59-af84-7df7c062d385,2a97d9d7-a2d0-48c6-b82c-11f32a5f8f42,278.36,grocery,8.559255,79.976771,2026-03-17T04:39:12.199645,0
90d4f7e9-8b72-42ab-92a2-45f6dd709db1,98ca751d-7999-4f6c-ae46-3d6a6dd10592,416.91,online,10.990253,79.14981,2026-03-17T11:29:56.199645,0
c5e4c6d1-e7a1-4748-8cec-6eb0046667d5,676ba228-4490-4f18-9374-fbf347585ec7,490.22,travel,9.462385,78.653795,2026-03-17T14:30:51.199645,0
c7793559-67c2-4666-8306-9eb33d22fa01,698d98d0-88ff-41d2-836d-f993e62e9781,374.41,travel,8.81905,77.20943,2026-03-17T09:04:46.199645,0
3cb086cf-8883-4aec-bee4-d8c468fb7b6e,c090b0ae-3e07-4ff9-8fdc-6d0275456e43,137.25,online,8.015392,79.178153,2026-03-17T00:20:23.199645,0
065e60eb-fade-4fe4-8e50-2c513f612262,739048ec-f0b1-4c49-810a-d2450cb7f3e4,433.3,restaurant,10.679284,78.453024,2026-03-17T01:21:34.199645,0
d5f94736-a894-4652-913c-6bc19e289b79,cd0151a5-db0e-467e-9989-a9c80d890816,230.4,pharmacy,9.930664,77.565957,2026-03-17T12:45:34.199645,0
94cbc768-4b9e-45dd-b2d6-b4e80b3e7b37,18f9233f-5adb-446a-8bbb-9a47c810436b,428.73,travel,10.464651,77.954529,2026-03-17T07:34:26.199645,0
09e36149-5cc6-49ec-a258-4cac60c85dec,9e1da6d7-235b-493c-ab0a-842fc16a3db1,397.23,grocery,11.912114,77.456316,2026-03-17T16:51:27.199645,0
1c351e67-7bd3-4a32-9666-5126386e1e39,80f3e546-37db-4c4a-8736-fce9cf091c32,169.34,grocery,8.602188,79.535118,2026-03-17T02:18:17.199645,0
6615825d-86bc-4c1e-9b0f-ec7570b4a83b,2a97d9d7-a2d0-48c6-b82c-11f32a5f8f42,362.61,electronics,10.459872,78.964344,2026-03-17T18:43:47.199645,0
fd359b7e-1872-4782-b54a-8c40cd7464d8,5c866a9b-6a41-4836-a2a7-c79de2c0faa8,172.59,restaurant,12.156228,78.94951,2026-03-17T02:01:32.199645,0
826031bc-9c20-4cee-b954-a48b81304a8b,8f71405b-245e-4da8-b3e0-80946251cb32,315.27,online,13.324632,78.463842,2026-03-17T20:08:49.199645,0
876491dd-fb66-4dd2-a866-d9327dafa48b,74816b1b-7d88-451e-af2a-576cc8dbbefa,317.42,pharmacy,13.525575,79.992278,2026-03-17T18:09:48.199645,0
e4dd6050-6822-4142-bf99-5bb367cdaa82,8a1ccdee-1e1e-427b-893b-118330040276,381.38,electronics,12.223345,77.301522,2026-03-17T10:33:03.199645,0
58c005cf-4b83-4c9b-ae8f-a21f8d97f537,6d8e3826-c3e1-4059-b540-d416f96108ba,165.57,travel,8.336715,78.07539,2026-03-17T16:09:14.199645,0
4be82ed1-878c-4c22-b60a-8fabc753411b,834f79b6-e13f-4370-b3a1-5d49c202012c,285.13,grocery,12.755117,77.509951,2026-03-16T23:15:47.199645,0
63f7bdd2-bc3b-45c9-886c-53a736281f93,572d0c94-9b96-4c2d-bb44-0bda7a7548b1,343.15,electronics,10.986004,78.749471,2026-03-17T04:39:51.199645,0
a52acb12-fc81-4fd0-9dd9-205a32e0e1d8,0303ff99-ee76-48eb-a216-b6a843897aad,131.39,restaurant,8.056385,79.413899,2026-03-17T01:33:11.199645,0
630a8f5b-6dff-4628-974e-fa35938154db,e58eee27-4912-452e-97c7-d7385d95aac9,472.89,travel,13.92591,77.897463,2026-03-17T12:20:54.199645,0
6b96981e-ff57-404e-893a-cadbe0ff150c,4d97a67b-69ee-43ce-bc5e-c6de18805bd7,103.61,electronics,10.308159,78.449624,2026-03-17T07:34:08.199645,0
3865e21d-8151-42ec-a0ad-7bd3d503bcdf,dcdb89a6-b554-47f7-a51b-38e59779ba79,151.46,pharmacy,12.195674,77.065819,2026-03-17T07:02:35.199645,0
ca340161-7df3-43a9-8d0c-c59c4b94720e,0deefcec-ff85-4262-877c-77114672215e,433.21,online,12.66987,79.920808,2026-03-17T03:22:07.199645,0
555da8b5-f335-4cf8-9317-61860b91b572,f65805ec-8765-4c92-9271-0b8f94cc5d2c,388.99,electronics,9.38071,79.405796,2026-03-16T22:16:32.199645,0
5759cc36-d147-4261-a4e8-b5532be5a557,e2336cdf-1c2e-4ce3-a656-d2d3581577c8,340.49,electronics,12.32557,78.977545,2026-03-16T22:34:49.199645,0
f73e917e-a345-449f-9fff-0a9aa5d71049,d7718fea-0be8-4639-9242-d81844d9765f,324.94,online,9.853597,78.32247,2026-03-17T08:10:11.199645,0
